CERT_ID,CERT_NAME,URL,ACRONYM,KEYWORD,TRAINING,EITHER,EXAM,RENEWAL,CEU,REEXAM,CPD,CERT_ANY,EXAM_DETAILS,TYPE,TYPEORDER,ORG_ID,ORG_NAME,ORG_ADDRES,ORG_PHONE1,EXT,ORG_PHONE2,ORG_FAX,ORG_EMAIL,ORG_WEBPAG,ORG ACRONYM,CERT_DESCRIPTION
7428,CIW Web Security Associate,https://ciwcertified.com/courses/ciw-web-security-associate/,,CIW Web security ,1,,1,  ,0,0,0,0,,Advanced,B,0791,Certified Internet Web Professionals,"1230 W. Washington Street Suite 111, Tempe, AZ 85281",602-275-7700,,1-800-228-1027,,,https://ciwcertified.com/,CIW,"The CIW Web Security Associate course teaches you how to secure your network from unauthorized activity. This course teaches you about security principles, such as establishing an effective security policy, and about the different types of hacker activities that you are most likely to encounter. Individuals with these security skills can pursue or advance careers in many aspects of online and network security."
7430,CIW Web Security Professional,https://hvf.833.myftpupload.com/courses/ciw-web-security-professional/,,CIW Web security ,1,,1,  ,,,,,,Advanced,B,0791,Certified Internet Web Professionals,"1230 W. Washington Street Suite 111, Tempe, AZ 85281",602-275-7700,,1-800-228-1027,,,https://ciwcertified.com/,CIW,"The CIW Web Security Associate course teaches you how to secure your network from unauthorized activity. This course teaches you about security principles, such as establishing an effective security policy, and about the different types of hacker activities that you are most likely to encounter. Individuals with these security skills can pursue or advance careers in many aspects of online and network security."
7429,CIW Web Security Specialist,https://hvf.833.myftpupload.com/courses/ciw-web-security-specialist/,,CIW Web security ,1,,1,  ,,,,,,Advanced,B,0791,Certified Internet Web Professionals,"1230 W. Washington Street Suite 111, Tempe, AZ 85281",602-275-7700,,1-800-228-1027,,,https://ciwcertified.com/,CIW,"The CIW Web Security Associate course teaches you how to secure your network from unauthorized activity. This course teaches you about security principles, such as establishing an effective security policy, and about the different types of hacker activities that you are most likely to encounter. Individuals with these security skills can pursue or advance careers in many aspects of online and network security."
13924,CMC RESIDENTIAL AND COMMERCIAL CALIFORNIA MECHANICAL INSPECTOR,https://iapmo.org/certification-testing/initial-certification/cmc-residential-and-commercial-california-mechanical-inspector-cmi,CMI,Commercial Mechanical Inspector Residential Mechanical Inspector ,,,1,3 ,1,1,0,1,,Advanced,B,1311,International Association of Plumbing and Mechanical Officials,"4755 E Philadelphia St. Ontario, CA 91761",1-703-934-0115,,1-703-624-7888,1-703-934-0119,allen.inlow@iapmo.org,https://iapmo.org/,IAPMO,
13317,CNC Lathe Operations,https://www2.nims-skills.org/,,  ,,,1,  ,0,0,0,0,,Core,A,0137,National Institute for Metalworking Skills,"10565 Fairfax Boulevard, Suite 203, Fairfax,  VA  22030",703-352-4971,,,703-352-4991,NIMS@nims-skills.org,https://www.nims-skills.org/,NIMS,"Competencies:
Applied mathematics
Cutting tool assembly
Geometrical dimensioning and tolerancing (GD&T)
Inspection
Machine maintenance
Machine safety
Machining applications
Measurements
Operations
Print reading
Shop safety"
0660,CNOR Certification,https://www.cc-institute.org/cnor/,CNOR,"operating room nurse certified registered nurse, R.N., RN certified perioperative nurse",1,,1,5 ,1,1,1,1,,Specialty,C,0133,Competency and Credentialing Institute,"2170 South Parker Road, Suite 295, Denver, CO 80231",888-257-2667,,703-531-0925,303-695-2667,info@cc-institute.org,https://www.cc-institute.org/,CCI,"CNOR credentialing represents a level of professional achievement and a demonstrated knowledge of clinical competence and practice standards. Just as important, achieving a CNOR credential demonstrates proficiency in support of quality patient care and sets a standard of commitment to the profession of operating room nursing."
13772,CORE Registered Paralegal (CRP),https://www.paralegals.org/page/certification-applications,CRP,  ,1,,1,2 ,1,0,0,0,,Core,A,0859,National Federation of Paralegal Associations,"P.O. Box 2016 Edmonds, WA 98020",425-967-0045,,,425-771-9588,info@paralegals.org,https://www.paralegals.org/,NFPA,The Paralegal CORE Competency Exam&reg; (PCCE&reg;) establishes your education has prepared you for many types of paralegal work and helps you stand out from others whose schooling and experience are otherwise similar.  Those who have passed the PCCE may proudly display the CRP&reg; designation after their name.
14107,CPC Residential and Commercial California Plumbing Inspector,https://iapmo.org/certification-testing/initial-certification/cpc-residential-and-commercial-california-plumbing-inspector-cpi,CPI,California Plumbing Inspector Commercial and Residential Plumbing Inspector ,,,1,3 ,,,,1,,Advanced,B,1311,International Association of Plumbing and Mechanical Officials,"4755 E Philadelphia St. Ontario, CA 91761",1-703-934-0115,,1-703-624-7888,1-703-934-0119,allen.inlow@iapmo.org,https://iapmo.org/,IAPMO,
1557,CPR AED & First Aid Instructor,https://heart-saverinstitute.com/blended-classes/#blended,,"cardiopulmonary resuscitation adults, infants and children CPR, choking",1,,0,2 ,1,,,0,,Skill,E,0353,American Heart Association,"7272 Greenville Avenue, Dallas, TX 75231",800-242-8721,,,,,https://www.heart.org/en/,AHA,3 hours of coursework; 2 hours of coursework without infant CPR
1853,CPR Certification,https://www.redcross.org/take-a-class/cpr/cpr-training/cpr-certification,,Workplace safety  ,1,,1,3 ,1,1,,0,,Skill,E,0398,American Red Cross,"Public Inquiry Office, 432 18th Street, NW, Washington, DC 20006",202-639-3520,,,,info@usa.redcross.org,https://www.redcross.org/,,"Designed, and taught by experts, Red Cross CPR certification courses are OSHA compliant, affordable and available in a range of settings. With in-person, online, and our best-in-class blended Simulation Learning, you can get CPR certified, learn life-saving skills, and train in the way that suits you best."
10542,CSX Cybersecurity Practitioner,https://www.isaca.org/training-and-events/cybersecurity,CSX-P,  ,0,,0,3 ,1,0,1,0,&lt;a href=&quot;https://cybersecurity.isaca.org/csx-certifications/csx-practitioner-certification#2-preparation&quot;&gt;https://cybersecurity.isaca.org/csx-certifications/csx-practitioner-certification#2-preparation&lt;/a&gt;,Core,A,0154,Information Systems Audit and Control Association,"3701 Algonquin Road, Suite 1010, Rolling Meadows, IL 60008",8472531545,,,8472531443,certification@isaca.org,https://www.isaca.org/,ISACA,"Earning this performance-based certification shows you are skilled at following established procedures, defined processes and working mostly with known problems. It also demonstrates that you have firewall, patching and anti-virus experience and can implement common security controls, perform vulnerability scans and some analysis."
1362,CUNA Certified Credit Union Executive,https://www.americascreditunions.org/events-training/designations/certified-credit-union-executive-ccue,CCUE,Credit Union Executive ,1,,1,3 ,1,,,0,"CUNA has aligned the CCUE designation with CUNA Management School and students now earn the designation upon completing all three years of the program, three exams, two projects and an oral presentation.",Advanced,B,0296,Credit Union National Association,"5710 Mineral Point Road, Madison, WI 53701-0333",800-356-8010,,,608-231-1869,lrow@cuna.com,https://www.cuna.org/content/cuna/cuna-org.html,CUNA,"Designed for managers and those aspiring to credit union leadership, the program teaches advanced credit union management and operations techniques. CUNA has aligned the CCUE designation with CUNA Management School. Students now earn the designation upon graduation from the school."
13173,CUNA Credit Union HR Compliance Professional,https://www.americascreditunions.org/events-training/designations/certified-credit-union-hr-compliance-professional-chrcp,CUHRCP,  ,1,,1,3 ,0,1,0,0,"To earn the CUHRCP designation, students must complete pre-requisite training, successfully complete the exam and attend all classroom training.",Advanced,B,0296,Credit Union National Association,"5710 Mineral Point Road, Madison, WI 53701-0333",800-356-8010,,,608-231-1869,lrow@cuna.com,https://www.cuna.org/content/cuna/cuna-org.html,CUNA,Earn the CUNA Credit Union HR Compliance Professional (CUHRCP) designation and set yourself apart as a leader in credit union HR compliance. The CUHRCP designation distinguishes you as the go-to professional for HR compliance-related questions and establishes you as a leader in the area.
14049,CWI by IIW Waiver,https://www.aws.org/Certification-and-Education/Professional-Certification/Certified-Welding-Inspector/?step=1,,Welding  ,1,,1,  ,,,,,,Core,A,0088,American Welding Society,"550 NW LeJeune Road, Miami, FL 33126",800-443-9353,,305-443-9353,305-443-7559,webmaster@aws.org,https://www.aws.org/home,AWS,"International Institute of Welding (IIW) diploma holders may apply for the AWS CWI certification through the CWI by IIW Waiver program.

IIW diploma holders who are seeking to become CWIs will be exempt from testing to the Part A (Fundamental) exam and are required to pass the Part B (Practical) and Part C (Codebook) exams of the three CWI exams to obtain their credential:"
9371,Cable Splicing Certification,http://www.electricaltrainingalliance.org/training/CableSplicingCertification,,Cable splicing  ,,,1,2 ,1,0,0,0,,Core,A,1502,Electrical Training Alliance,"301 Prince George's Blvd., Suite D Upper Marlboro,, MD 20774",301. 715. 2300,,888.-652.-4007,301.-715- 2301,,http://www.electricaltrainingalliance.org/,,"Certification will enable us to formally recognize those individuals that have successfully demonstrated an understanding of the knowledge, skills, and abilities of cable splicing."
15056,Cabling & Infrastructure Technician,https://cedia.org/smart-home-professionals/certifications/cit-certification/,CIT,  ,0,,1,3 ,1,0,0,0,,Core,A,1189,Custom Electronic Design and Installation Association,,(317) 328-4336,,(800) 669-5329,(317) 735-4012,msheehan@cedia.org,https://cedia.org/,CEDIA,
1338,Cadastral Mapping Specialist,https://www.iaao.org/designations/cadastral-mapping-specialist-cms/,CMS,assessor  ,1,,1,5 ,1,,,0,,Specialty,C,0284,International Association of Assessing Officers,"130 E. Randolph, Suite 850, Chicago, IL 60601",312-819-6100,,312-819-6135,312-819-6149,young@iaao.org,https://www.iaao.org,IAAO,"The purpose of the CMS (Cadastral Mapping Specialist) designation is to recognize professionalism and competency in cadastral mapping techniques that support proper valuation for tax purposes, property tax administration, and property tax policy."
15132,Canadian Certified Life Care Planner,https://www.ichcc.org/canadian-certified-life-care-planner-cclcp.html,CCLCP,  ,1,,1,5 ,1,0,0,0,,Advanced,B,1984,International Commission on Health Care Certification,"13801 Village Mill Drive, Suite 103 Midlothian,  ",,,,,,https://www.ichcc.org/,,
